,PMI1,SpherocityIndex,GETAWAY_1,GETAWAY_5,GETAWAY_8,GETAWAY_9,GETAWAY_12,GETAWAY_14,GETAWAY_22,GETAWAY_29,GETAWAY_35,GETAWAY_36,GETAWAY_40,GETAWAY_48,GETAWAY_52,GETAWAY_85,GETAWAY_101,GETAWAY_129,GETAWAY_145,GETAWAY_148,GETAWAY_177,GETAWAY_182,GETAWAY_184,GETAWAY_203,GETAWAY_210,GETAWAY_230,GETAWAY_257,GETAWAY_258,WHIM_21,WHIM_53,WHIM_85,WHIM_100,WHIM_104,WHIM_106,MORSE_19,MORSE_20,MORSE_36,MORSE_43,MORSE_45,MORSE_54,MORSE_59,MORSE_65,MORSE_71,MORSE_72,MORSE_136,MORSE_204,MORSE_205,MORSE_207,MORSE_213,RDF_3,RDF_5,RDF_14,RDF_20,RDF_23,RDF_24,RDF_31,RDF_44,RDF_55,RDF_59,RDF_81,RDF_82,RDF_180,RDF_188,RDF_190,RDF_196,RDF_198,RDF_205,AUTOCORR3D_6,AUTOCORR3D_16,AUTOCORR3D_25,AUTOCORR3D_48,AUTOCORR3D_61,AUTOCORR3D_66,AUTOCORR3D_67,TPSA,Ipc,HallKierAlpha,PEOE_VSA4,PEOE_VSA12,PEOE_VSA14,PetitjeanNumber,GGI5,JGI4,JGI7,min_charge,max_abs_charge,min_abs_charge,aromaticHeterocycles,HDonors,heteroatoms,satureatedRings,PMI1_is_imputed,SpherocityIndex_is_imputed,GETAWAY_1_is_imputed,GETAWAY_5_is_imputed,GETAWAY_8_is_imputed,GETAWAY_9_is_imputed,GETAWAY_12_is_imputed,GETAWAY_14_is_imputed,GETAWAY_22_is_imputed,GETAWAY_29_is_imputed,GETAWAY_35_is_imputed,GETAWAY_36_is_imputed,GETAWAY_40_is_imputed,GETAWAY_48_is_imputed,GETAWAY_52_is_imputed,GETAWAY_85_is_imputed,GETAWAY_101_is_imputed,GETAWAY_129_is_imputed,GETAWAY_145_is_imputed,GETAWAY_148_is_imputed,GETAWAY_177_is_imputed,GETAWAY_182_is_imputed,GETAWAY_184_is_imputed,GETAWAY_203_is_imputed,GETAWAY_210_is_imputed,GETAWAY_230_is_imputed,GETAWAY_257_is_imputed,GETAWAY_258_is_imputed,WHIM_21_is_imputed,WHIM_53_is_imputed,WHIM_85_is_imputed,WHIM_100_is_imputed,WHIM_104_is_imputed,WHIM_106_is_imputed,MORSE_19_is_imputed,MORSE_20_is_imputed,MORSE_36_is_imputed,MORSE_43_is_imputed,MORSE_45_is_imputed,MORSE_54_is_imputed,MORSE_59_is_imputed,MORSE_65_is_imputed,MORSE_71_is_imputed,MORSE_72_is_imputed,MORSE_136_is_imputed,MORSE_204_is_imputed,MORSE_205_is_imputed,MORSE_207_is_imputed,MORSE_213_is_imputed,RDF_3_is_imputed,RDF_5_is_imputed,RDF_14_is_imputed,RDF_20_is_imputed,RDF_23_is_imputed,RDF_24_is_imputed,RDF_31_is_imputed,RDF_44_is_imputed,RDF_55_is_imputed,RDF_59_is_imputed,RDF_81_is_imputed,RDF_82_is_imputed,RDF_180_is_imputed,RDF_188_is_imputed,RDF_190_is_imputed,RDF_196_is_imputed,RDF_198_is_imputed,RDF_205_is_imputed,AUTOCORR3D_6_is_imputed,AUTOCORR3D_16_is_imputed,AUTOCORR3D_25_is_imputed,AUTOCORR3D_48_is_imputed,AUTOCORR3D_61_is_imputed,AUTOCORR3D_66_is_imputed,AUTOCORR3D_67_is_imputed,TPSA_is_imputed,Ipc_is_imputed,HallKierAlpha_is_imputed,PEOE_VSA4_is_imputed,PEOE_VSA12_is_imputed,PEOE_VSA14_is_imputed,PetitjeanNumber_is_imputed,GGI5_is_imputed,JGI4_is_imputed,JGI7_is_imputed,min_charge_is_imputed,max_abs_charge_is_imputed,min_abs_charge_is_imputed,aromaticHeterocycles_is_imputed,HDonors_is_imputed,heteroatoms_is_imputed,satureatedRings_is_imputed
345,-1.600332436,-1.339196389,1.790012589,-1.287695621,-1.886954608,-1.860159771,-0.409393864,1.449256008,0.35768387,-1.134612472,0.226005145,-0.476135775,0.089332226,-1.4970638,-0.707653297,-2.064694974,-0.25089879,-1.465793086,1.266742716,-1.401662226,0.875562905,0.417374077,-1.569495952,-0.978085967,2.764931497,0.448183655,-0.988625078,-0.683616344,-0.914252924,-1.518759488,-1.712184557,0.864386777,-0.539204078,-0.627580488,-1.874246842,2.174606236,1.630831412,-0.140476548,0.455546313,0.293192771,-0.41529306,-1.021801912,1.527307544,1.456295098,1.481566138,-1.139430531,0.070340719,-0.552122333,-0.548352646,-1.770719083,-1.906100568,-1.333869797,-0.605083665,-0.623857505,-0.807998675,-1.898020159,-1.268550205,-0.66301122,-0.380818135,-0.323162328,-0.8488944,-0.264106774,-1.598364844,-0.741644163,-1.314668319,-1.01597473,-0.710930187,0.486071538,0.190945728,0.73292706,-0.69907623,0.434452287,0.362341273,-0.235464132,0.814841985,-0.110244676,1.051508216,-0.103288405,2.317483817,-1.302708035,-1.318805844,-1.374056549,-0.943735205,-0.965883088,-0.882924997,0.473794142,-1.196543523,0.948005698,1.785401787,-0.265863142,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
346,-1.557325288,-1.703830551,1.492579847,-3.952551891,-2.32030251,-1.957136512,-1.791794037,3.612065255,-0.541878205,-1.278056616,-1.143875862,-1.081247077,-0.537911535,-1.85456398,-1.711915039,-2.968917508,-0.984962949,-1.35087296,0.577659966,-1.215427302,0.240026679,-0.409785457,-2.916476103,-1.365501436,1.760846833,-0.380597053,-1.145322947,-0.728224836,-1.907961681,-0.854429187,-1.641556485,-0.730953853,-2.208822022,-1.125164814,-2.247907579,1.714729634,1.455199313,0.03331524,0.076576006,1.357468042,-0.916569778,-1.031630646,1.990634734,1.085103918,1.090934924,-0.476800974,-0.186297088,-0.935334274,-1.106464435,-2.057112272,-2.191919809,-1.14761754,-0.796009597,-0.75787196,-0.843612253,-2.035377267,-1.235109244,-0.665240575,-0.380818135,-0.944674292,-0.992670268,-1.315068499,-2.08854274,-1.542537949,-0.996292825,-1.143174114,-0.730549591,0.826216019,-0.130852584,1.254911866,-0.865621066,1.271253565,0.917540605,0.340563532,-0.851462556,-0.110270029,1.724851115,-0.705658395,0.827273214,-0.204100385,-1.318805844,-1.534446768,-0.187362847,1.003833142,-0.672131199,0.2381447,0.122641306,-0.191692329,-0.13192624,-0.89470399,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
347,-0.709140852,1.067126436,0.43804558,0.122538537,-0.608797158,-0.272614593,0.458624849,-0.250812656,0.936532509,-0.749106335,-1.004092085,-1.093853562,0.29841348,-0.753746595,0.711065671,-0.129853207,1.119354308,-0.496722445,1.180607372,-0.617923587,-0.639946558,-0.840597714,-0.634331388,-0.334070641,0.30036005,-0.242466935,-0.756365391,-0.607815448,0.747639308,-0.601350976,-1.097715445,-0.624597811,-0.835426617,-0.025850605,1.618260554,-1.267898608,0.638871843,-0.668114677,0.390206605,-0.159982505,-0.067560562,-2.159855885,0.553733954,0.129630325,-0.019775516,-0.110411943,0.17908176,-0.378867677,0.008202345,-0.079025592,0.886672723,-0.211820735,-1.132395062,-0.754333625,-0.595286279,-0.603960852,-0.603041972,-0.665240575,-0.380818135,-0.62714042,-0.688648851,0.610727995,-0.478170473,-0.646586854,-0.828286466,-1.115751721,-0.730549591,1.011749372,-0.35922558,0.558932125,-0.078318207,-0.897783683,-0.090226556,-0.276871872,-0.522019985,-0.109009107,-0.37140508,-0.705658395,-0.677158865,-0.204100385,-1.318805844,-0.400577025,-1.329045771,-1.608866301,-0.737593622,0.311326091,-0.128972053,-1.331390355,-0.13192624,-1.209124415,-0.499087154,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
348,-0.75406086,1.78735134,0.546202941,0.166304425,-0.801396225,-0.938880725,0.458624849,-0.130097721,1.757871794,-0.931399935,-0.948178575,-1.093853562,0.29841348,-1.104167563,0.567599708,0.341703707,1.951293688,-0.740994526,1.848156286,-0.633443164,-0.786608764,-1.047387597,-0.256833766,0.274725097,-0.855858654,-0.380597053,-0.838120801,-0.801342514,0.781905127,-0.74370747,-1.333199298,-0.278940674,-0.189122897,-0.986304072,0.292609898,-0.155435211,1.425598397,-0.938979355,0.674797334,0.3549894,-0.130784652,-2.452449732,0.786375033,0.707038827,0.4249793,-0.46793462,0.329439743,-0.612077562,-0.567034212,-0.04270153,1.169599282,-0.442935234,-1.358573927,-0.97879678,-0.843612253,-0.809996514,-1.190742028,-0.665240575,-0.380818135,-1.152529581,-0.992670268,0.701981478,0.02918316,-0.737439066,-1.280417462,-1.239261021,-0.730549591,1.351893853,-0.514934441,1.037418197,-0.532531395,-0.912888399,-0.170600624,-0.566726048,-0.674753468,-0.109757619,-0.11731342,-0.705658395,0.834230303,-1.302708035,1.063765321,-0.525881883,-1.348159979,-2.835501658,1.056898818,-1.694763018,-0.966273246,-1.331390355,-0.13192624,-1.523544839,-0.499087154,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
349,-0.007677649,-0.041814185,1.492579847,-0.305394587,-0.702178524,-0.958635246,-1.000128822,0.34270244,0.850487441,-0.61163903,1.204491579,1.427443527,0.522429109,-0.704192114,-1.153991849,-0.411815072,0.752322228,-0.417614637,0.577659966,-1.06799132,-0.639946558,0.417374077,0.369469107,0.239505508,0.330786858,-0.242466935,1.274513314,0.183062928,0.396414661,0.126248878,-0.146335296,0.332606567,-0.000617645,1.004033234,-0.189956985,0.12049075,0.805294768,0.612621198,-0.296586326,-0.324773515,-0.496581176,0.368396887,0.731635955,0.640591023,0.481456102,0.484937636,-0.215384197,-0.059030466,0.376384878,-0.646877776,-0.771612908,-0.283600323,-0.800786864,-0.978575634,-0.843612253,-0.911379142,0.459287961,-0.665240575,-0.380818135,-1.052298967,-0.991780015,-0.955661242,0.314884888,-1.756156841,0.021115101,0.30280842,-0.730549591,1.125130866,0.886445307,1.276661232,-0.002616009,1.431363557,1.022645155,1.107066797,-0.166381845,-0.109445862,-0.231654667,0.948454501,0.745214612,-0.166004771,-0.952256434,-0.30311769,-1.150758001,-0.137052466,1.448606312,-0.944148272,-0.032857476,0.948005698,1.785401787,0.048557283,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
350,-0.370545271,0.919523283,0.924753703,0.638003436,-0.214844519,-0.60305386,-0.345096182,-0.049621098,1.085155808,-0.937376774,-0.472913736,-0.551774688,0.238675979,-0.51659301,-0.468543359,0.735478036,1.021479086,-0.73725294,-0.154490456,-0.361850566,-0.371065847,-0.737202772,0.32657165,-0.474948994,-0.795005038,-0.380597053,-0.565602768,-0.392487239,1.278759506,-1.012603068,-0.639975249,-0.890487916,-0.24298154,-0.812728144,0.102962991,0.98330685,0.044880138,0.338625137,-0.132511059,-0.664654973,0.573712357,-0.040062611,-0.011251523,-0.216356516,-0.259801925,0.036925995,0.514254763,-0.381147344,1.073830014,0.037085429,-0.138449303,0.278015798,-0.368361867,-0.287052198,-0.842885446,-0.526697478,-0.458351873,-0.66301122,-0.380818135,-0.469811218,-0.821741682,-0.427860376,0.458494947,1.596145922,-0.331491566,-0.562407869,-0.698610199,0.434534495,0.377796361,0.667678959,0.466737619,0.162567395,1.163608905,0.103159159,-1.053035235,-0.105047682,-0.549269242,0.948454501,-0.677158865,-0.166004771,1.063765321,0.309483841,-0.60068203,-0.686566265,1.446732024,-0.915500454,-0.031371758,0.948005698,-0.13192624,-0.580283566,-0.499087154,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
351,-1.305767973,-1.424762859,0.140612838,-1.073729059,-1.551365323,-0.710805796,-1.036296268,0.996575003,-1.253705585,-1.173461927,-0.780438043,-1.068640591,0.134135352,-1.320083513,-1.153991849,-1.121581147,-0.789212506,-0.884511055,0.771464489,-1.867249537,-0.419953249,-0.564877869,-1.835460185,-1.828387452,0.908896209,0.171923419,-1.037554452,-0.785578611,-1.094148475,-0.237551049,-1.274993371,0.890975787,0.322534215,-1.009447529,-0.897846925,0.370138048,0.867127791,0.571913212,0.003976331,0.293192771,0.664032486,-0.676662142,1.347450576,0.592473648,0.4296857,0.079171563,-0.111118096,-1.028800601,-0.450274424,-1.149325651,-1.31465834,-1.501289771,-0.113189935,-0.869329527,-0.842643176,-1.476955213,-1.238254681,-0.66301122,-0.380818135,-0.844032896,-0.799930482,0.063013763,-0.982683252,-1.388387972,-1.112667001,-0.890873629,-0.701458751,-1.080654556,-1.314239926,-0.833027357,0.330473662,-0.036814859,-1.013910077,-0.99368585,-0.131750416,-0.110229345,0.289233236,-0.705658395,0.834230303,-0.204100385,-1.318805844,-1.472629704,-1.208694529,-0.562902571,-0.728986639,0.301704221,-0.055583389,-1.331390355,1.785401787,-1.209124415,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
352,-1.474600052,-1.306921677,1.89816995,-1.141809329,-1.795032325,-1.10769209,-0.353133392,1.077051626,0.443728938,-1.015075685,-1.032048841,-1.106460047,-0.746992789,-1.599712367,-0.691712634,-1.111858325,0.140602095,-0.955333923,0.900667505,-2.449233675,-0.615502857,-0.909527675,-1.723926797,-1.531536638,1.912980873,0.448183655,-1.201065272,-0.91672087,-1.54817058,-1.281498666,-1.454394533,-0.757542863,-0.808497295,-1.518603584,-1.01614153,-0.589033149,1.069729613,-0.032443815,0.504914093,0.749801194,0.668548493,-0.72712891,1.185188311,0.42749979,0.039054486,0.661482386,0.256498221,-0.822262814,-0.142417782,-1.187224456,-0.876639519,-1.471315877,-0.4055916,-0.663221487,-0.587291394,-1.489832442,-1.585742686,-0.665240575,-0.380818135,-0.959462415,-0.663721765,0.024540366,-0.765325282,-1.547716857,-1.040858308,-1.109770407,-0.730549591,0.434534495,-1.023583386,0.123944787,0.300192783,-0.054940518,-0.642952839,-0.702911502,-0.541555663,-0.110248965,0.543324896,-0.705658395,-0.677158865,-0.204100385,-1.318805844,-1.542243515,-0.210791117,-0.626535346,-0.47125408,0.013581256,-0.055583376,-1.331390355,1.785401787,-1.523544839,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
353,0.970368022,-0.835904063,-2.5092425,-0.227588564,0.287080324,-0.001438889,0.032652703,-0.130097721,0.451551216,1.178424349,1.95932397,1.477869469,0.537363484,0.311674734,0.169083144,0.156970071,0.165070901,0.465666795,-0.455964159,-0.998153224,1.755536142,1.623648396,0.541058935,0.123784005,1.213164289,-0.380597053,0.95802078,0.771358379,1.921243616,-1.692750758,0.655954703,-1.900870314,-1.400942372,1.362756818,-0.552351569,-1.252569388,-0.423472126,-1.087720074,0.070768032,0.962656248,1.95109433,0.39977323,0.966232001,-0.101791337,-0.224503924,-0.332331562,0.345102032,0.532998928,1.265316067,0.017873569,0.246722441,0.052324207,-0.087326802,0.191507673,-0.259501107,0.446248708,0.452831538,-0.18667219,-0.305922402,1.0837633,0.030675615,-0.071739792,-0.076695788,-0.564521081,0.859552458,0.26892235,-0.285178457,-0.225139649,1.083676531,-0.376290652,0.981512565,0.633834541,0.492176306,1.869889375,0.398376848,-0.102922829,0.251119487,0.948454501,-0.677158865,0.932602878,1.063765321,-0.163890069,-0.199620982,1.038318301,-0.472030741,0.014449498,0.826779441,-0.191692329,-0.13192624,0.677398131,-0.499087154,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
354,-0.280648465,0.188259859,-0.697606708,-0.378337733,-0.165235668,-0.378570662,0.691703948,-0.049621098,0.897421114,1.381636886,0.337832166,0.469350633,0.492560359,-0.127236378,0.838590972,-0.018040743,1.143823113,0.643926618,0.233118591,-1.17662836,0.948894008,-0.306390515,0.257935719,-0.002000239,-0.551590574,0.171923419,0.723283656,0.477546056,0.910401949,-0.158464109,-0.290544446,-0.305529685,-0.40455747,-0.002707147,0.003445307,0.435834705,-0.429392309,-0.622709615,0.154983656,0.080337717,0.253075898,-0.163110798,0.035667686,-0.253017373,-0.262155125,0.441648967,0.512912281,-0.219518988,1.091343983,-0.809706162,-0.837588311,-0.447372159,-0.758285664,-0.358924637,-0.288815685,0.101833934,-0.17774579,0.452781374,-0.380818135,-0.518694182,-0.766545993,-0.120073204,-0.016156214,-0.113026531,-0.541740648,-0.442299236,1.958448062,0.40361227,1.810317881,1.059167563,0.179069266,1.177604325,1.179683719,2.252680922,0.655448612,-0.107523298,0.251119487,0.948454501,0.834230303,-0.166004771,-0.952256434,0.448711462,0.700691921,-0.075475519,1.084321851,-0.920321647,0.25590515,-0.191692329,-0.13192624,0.677398131,-0.499087154,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
355,0.692008619,0.079732524,0.302848879,0.039869638,0.287080324,-0.021193411,0.321992274,-0.120038144,0.224705128,1.773119862,0.841053761,0.935790595,0.074397851,0.548828318,0.424133745,0.210445597,0.287414927,0.991894068,-0.197558128,-1.021432589,0.900006606,-0.116833122,1.11588486,-0.017094348,0.695908554,-0.656857288,0.977840273,0.64323474,0.66197476,0.743127015,0.379324018,0.545318651,0.349463537,0.263442608,-0.118604683,1.692830749,-0.534640009,0.171096116,-0.02941952,0.413352882,0.673064499,0.57442227,0.064992192,-1.112256216,-0.986940751,1.545249237,0.511793546,0.835738641,0.791660526,-1.034474423,-0.640329644,0.339639758,0.067193064,-0.222919868,-0.517033313,0.377365753,0.714233901,0.284836568,-0.380818135,-0.398335288,-0.546653489,-0.519887194,0.231079701,-0.197571099,-0.320291142,0.310550362,1.718279506,0.321153002,2.391630962,0.928671362,0.920950807,1.150415835,1.525910474,2.408189988,0.981783235,-0.092326604,-0.333291331,0.948454501,-0.677158865,0.932602878,-0.952256434,0.497719584,0.500318553,0.743539257,-0.472030741,0.014449498,0.826779441,0.948005698,-0.13192624,0.991818556,-0.499087154,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
