Molecule ChEMBL ID,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Action Type,InChI,Potency,Molecular Weight_standardized,AlogP_standardized,Standard Value_standardized,pChEMBL Value_standardized,Ligand Efficiency LE_standardized,Ligand Efficiency LLE_standardized,Ligand Efficiency SEI_standardized,HOMO,LUMO,Electronegativity,Hardness,Variance,MAD
CHEMBL3687335,505.53,1.0,5.19,BDBM151727,Cc1c(N(Cc2cnc3ccccc3c2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,166.0,nM,6.78,,14.02,0.26,1.59,6.75,,"InChI=1S/C27H21N3O4S/c1-18-24-8-4-2-7-22(24)16-29-26(18)30(17-19-14-21-6-3-5-9-25(21)28-15-19)35(33,34)23-12-10-20(11-13-23)27(31)32/h2-16H,17H2,1H3,(H,31,32)/p-1",High Potency,0.5791779329081189,0.3354325738911685,-0.3589711824531747,-0.1583798861253249,-0.7993102642190327,-0.3263234760190943,-0.8579361706050846,3.428964690272276,2.12237427907743,-3.264207699797588,-2.7598188648346014,0.09220108088517157,0.23430615867768598
CHEMBL3687352,486.59,1.0,5.52,BDBM151744,Cc1cc2ccccc2nc1N(Cc1ccc2c(c1)CCCC2)S(=O)(=O)c1ccc(C(=O)O)cc1,IC50,6.9,nM,8.16,,16.77,0.32,2.64,9.32,,"InChI=1S/C28H26N2O4S/c1-19-16-24-8-4-5-9-26(24)29-27(19)30(18-20-10-11-21-6-2-3-7-23(21)17-20)35(33,34)25-14-12-22(13-15-25)28(31)32/h4-5,8-17H,2-3,6-7,18H2,1H3,(H,31,32)",High Potency,0.3791045856503601,0.5854949507381175,-0.3687626379350719,1.0383956492148014,0.1020889742398765,0.6050752362331377,-0.1840777545856115,-0.3323951305515705,-1.108153488465652,0.6829190555859593,-0.3891332818438994,0.09231056039836065,0.2403831147540984
CHEMBL3687374,540.56,2.0,6.28,BDBM151767,Cc1c(N(Cc2ccc(C(F)(F)C3CC3)c(F)c2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,1.5,nM,8.82,,16.32,0.32,2.54,10.08,,"InChI=1S/C28H23F3N2O4S/c1-17-23-5-3-2-4-20(23)15-32-26(17)33(38(36,37)22-11-7-19(8-12-22)27(34)35)16-18-6-13-24(25(29)14-18)28(30,31)21-9-10-21/h2-8,11-15,21H,9-10,16H2,1H3,(H,34,35)",High Potency,0.9492185535226534,1.161396182264426,-0.3690949689193726,1.610766557420949,0.1020889742398765,0.5163705969710204,0.0151955513189796,-0.4518937934812068,-1.08446780126592,0.7570177327250911,-0.2218970249391319,0.10172985272396719,0.2531301967213115
CHEMBL3951379,458.9,0.0,3.33,BDBM191678,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(Cl)c4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16ClFN4O3S/c1-26-16-5-3-4-12(18(16)19(29)27(2)21(26)30)9-17(28)25-20-24-15(10-31-20)11-6-7-14(23)13(22)8-11/h3-8,10H,9H2,1-2H3,(H,24,25,28)",Medium Potency,0.0866003097492334,-1.0740099137916388,0.2462404656233607,,,,,-0.0866424027738811,-0.2380923499322618,0.1573953310232455,-0.0644952433878996,0.09953881374710641,0.2724935744680851
CHEMBL1289835,280.37,0.0,3.56,25,Cc1[nH]c2ccc(OCc3ccccc3)cc2c1CCN,IC50,1500.0,nM,5.82,,,,,,,"InChI=1S/C18H20N2O/c1-13-16(9-10-19)17-11-15(7-8-18(17)20-13)21-12-14-5-3-2-4-6-14/h2-8,11,20H,9-10,12,19H2,1H3",Medium Potency,-1.7993075406165355,-0.8997240147770981,-0.2768731207759225,-0.9909193889706304,,,,0.5650740047875122,1.9533681092767208,-1.1891927035851082,0.712102166226131,0.06772273649677811,0.21182176918500895
CHEMBL357130,294.4,0.0,3.85,26,CN(C)CCc1c[nH]c2ccc(OCc3ccccc3)cc12,IC50,5630.0,nM,5.25,,,,,,,"InChI=1S/C19H22N2O/c1-21(2)11-10-16-13-20-19-9-8-17(12-18(16)19)22-14-15-6-4-3-5-7-15/h3-9,12-13,20H,10-11,14H2,1-2H3",Medium Potency,-1.6511011487460845,-0.679972229063112,-0.0227014605607413,-1.4852397187850306,,,,0.4832496987105877,1.8633142301417864,-1.095295173559595,0.7492825041698556,0.0475289917789091,0.184274
CHEMBL3980601,389.45,0.0,4.25,9h,COC(=O)[C@@H](c1ccccc1)N(Cc1cccc(OC)c1)C(=O)c1ccccc1,IC50,210.0,nM,6.68,,17.15,0.31,2.43,11.96,,"InChI=1S/C24H23NO4/c1-28-21-15-9-10-18(16-21)17-25(23(26)20-13-7-4-8-14-20)22(24(27)29-2)19-11-5-3-6-12-19/h3-16,22H,17H2,1-2H3/t22-/m1/s1",High Potency,-0.6470371753115556,-0.3768663177334762,-0.3562633003588725,-0.2451027510050446,-0.0481442321699418,0.4187954937826914,0.5081347817145477,-0.0283620714303757,-0.1029081002813888,0.0616635366921344,-0.039281856320794,0.0537194911610958,0.20098729068047338
CHEMBL3889714,388.47,0.0,4.13,ent-21a,COc1cccc([C@H](C)N(C(=O)c2ccccc2)[C@@H](C(N)=O)c2ccccc2)c1,IC50,43000.0,nM,4.37,,11.24,0.21,0.24,6.01,,"InChI=1S/C24H24N2O3/c1-17(20-14-9-15-21(16-20)29-2)26(24(28)19-12-7-4-8-13-19)22(23(25)27)18-10-5-3-6-11-18/h3-17,22H,1-2H3,(H2,25,27)/t17-,22+/m0/s1",Low Potency,-0.6573894393196124,-0.467798091132367,2.27715203634999,-2.2484009297265604,-1.550476296268124,-1.5238361060576786,-1.0519654421437656,0.0136493333995446,0.6282797514390163,-0.2647234935635666,0.4400484653747504,0.06537680248,0.21045105660377364
CHEMBL3926675,372.47,0.0,4.51,20b,CC[C@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H](C(N)=O)c1ccccc1,IC50,19000.0,nM,4.72,,12.68,0.23,0.21,7.45,,"InChI=1S/C24H24N2O2/c1-2-21(18-12-6-3-7-13-18)26(24(28)20-16-10-5-11-17-20)22(23(25)27)19-14-8-4-9-15-19/h3-17,21-22H,2H2,1H3,(H2,25,27)/t21-,22-/m1/s1",Low Potency,-0.8264059945531994,-0.179847475369213,0.800125439457896,-1.944870902647543,-1.2500098834484874,-1.550447497836314,-0.6743949677982243,0.0497047921593813,0.3091952754076908,-0.1603944604260602,0.1626008558473229,0.057176706145092834,0.19580679511834317
CHEMBL3299019,292.26,0.0,4.26,36,COc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,IC50,10900.0,nM,4.96,,16.98,0.32,0.7,13.09,,"InChI=1S/C15H11F3N2O/c1-21-14-7-13-9(8-19-20-13)6-11(14)10-4-2-3-5-12(10)15(16,17)18/h2-8H,1H3,(H,19,20)",Low Potency,-1.6737071130085763,-0.3692886699502354,0.3016289630068143,-1.7367360269362166,0.1020889742398765,-1.115794765451939,0.8044227233884792,0.0194653746961699,1.1612249519244002,-0.4852412687457595,0.8205573625356586,0.07939161472378028,0.22241559375
CHEMBL3577885,428.46,1.0,5.48,"8, PF-05105679",C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,IC50,103.0,nM,6.99,,16.31,0.3,1.51,9.91,,"InChI=1S/C26H21FN2O3/c1-17(19-9-11-23(27)12-10-19)29(16-18-5-4-7-21(13-18)26(31)32)25(30)22-14-20-6-2-3-8-24(20)28-15-22/h2-15,17H,16H2,1H3,(H,31,32)/t17-/m1/s1",High Potency,-0.234953686582666,0.5551843596051546,-0.3628483772700164,0.0237381301220856,-0.1983774385797602,-0.3972871874287882,-0.0293787407912578,-0.4337461457240386,-0.6516437588999274,0.5685225717940651,0.0702772096712736,0.06341401319754718,0.21481769811320753
CHEMBL4647464,409.46,0.0,3.13,11a,COC(=O)CC[C@H]1N[C@H](C(=O)NCc2ccc(F)cc2)Cc2c1[nH]c1ccccc21,IC50,15.46,nM,7.81,,19.08,0.36,4.68,9.39,,"InChI=1S/C23H24FN3O3/c1-30-21(28)11-10-19-22-17(16-4-2-3-5-18(16)27-22)12-20(26-19)23(29)25-13-14-6-8-15(24)9-7-14/h2-9,19-20,26-27H,10-13H2,1H3,(H,25,29)/t19-,20+/m1/s1",High Potency,-0.4356608459225507,-1.2255628694564569,-0.3682358317821804,0.7348656221357834,0.703021799879149,2.414649877180332,-0.1657236343049254,0.336389659371741,1.4969618106594675,-0.843622909217428,0.6670442128206462,0.08022407696936898,0.23762830315500683
CHEMBL1288717,239.12,0.0,2.43,23,NCCc1c[nH]c2ccc(Br)cc12,IC50,30400.0,nM,4.52,,,,,,,"InChI=1S/C10H11BrN2/c11-8-1-2-10-9(5-8)7(3-4-12)6-13-10/h1-2,5-6,13H,3-4,12H2",Low Potency,-2.235053347078128,-1.7559982142833197,1.5017130729816406,-2.118316632406982,,,,0.0480459212740895,1.0505193600781997,-0.4603036754001853,0.7041241989750489,0.036845621383456595,0.16554613541666666
CHEMBL4246904,493.38,1.0,6.33,16,O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,19.0,nM,7.72,,15.65,0.3,1.39,14.07,,"InChI=1S/C24H14F7N3O/c25-18-11-14(7-8-16(18)23(26,27)28)20(21-17(24(29,30)31)4-2-10-33-21)34-22(35)15-6-5-13-3-1-9-32-19(13)12-15/h1-12,20H,(H,34,35)/t20-/m0/s1",High Potency,0.4508309862776139,1.1992844211806306,-0.3680179703591388,0.6568150437440362,-0.1983774385797602,-0.5037327545433292,1.0613804073180837,-0.6308719715268482,-0.5785870322969694,0.676954196088362,0.3708809945847043,0.09441080980481466,0.2436251845064556
CHEMBL3687392,612.55,2.0,6.6,BDBM151785,COC(c1ccc(CN(c2ncc3ccccc3c2C)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1)(C(F)(F)F)C(F)(F)F,IC50,1.7,nM,8.77,,14.32,0.29,2.17,9.06,,"InChI=1S/C28H22F6N2O5S/c1-17-23-6-4-3-5-20(23)15-35-24(17)36(42(39,40)22-13-9-19(10-14-22)25(37)38)16-18-7-11-21(12-8-18)26(41-2,27(29,30)31)28(32,33)34/h3-15H,16H2,1-2H3,(H,37,38)",High Potency,1.7096874167267746,1.4038809113281343,-0.3690826603643985,1.5674051249810887,-0.3486106449895785,0.1881634317011861,-0.2522502013424453,-0.3111096185896939,-0.9443533430712892,0.6014833212244349,-0.2966591079838624,0.1199491921560625,0.26471656250000003
CHEMBL3687397,584.62,2.0,7.19,BDBM151790,Cc1c(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)nc(C2CCCC2)c2ccccc12,IC50,9.2,nM,8.04,,13.75,0.27,0.85,8.3,,"InChI=1S/C30H27F3N2O5S/c1-19-25-8-4-5-9-26(25)27(21-6-2-3-7-21)34-28(19)35(18-20-10-14-23(15-11-20)40-30(31,32)33)41(38,39)24-16-12-22(13-17-24)29(36)37/h4-5,8-17,21H,2-3,6-7,18H2,1H3,(H,36,37)",High Potency,1.4146478924971446,1.850962130539348,-0.3686210895528697,0.9343282113591376,-0.6490770578092144,-0.9827378065587626,-0.4515235072470365,-0.3344937021534461,-1.0221334163210647,0.6494542335219903,-0.3239046187847293,0.10660819017383805,0.25265483650519033
CHEMBL122413,287.75,0.0,4.0,SB366791,COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C16H14ClNO2/c1-20-15-4-2-3-14(11-15)18-16(19)10-7-12-5-8-13(17)9-6-12/h2-11H,1H3,(H,18,19)/b10-7+",Medium Potency,-1.7213486545150436,-0.5663075123144986,0.2462404656233607,,,,,-0.0802067831947974,-0.4690536578667673,0.2466861972583632,-0.2406377215949767,0.06766221722973442,0.21397249826989623
CHEMBL3235963,421.42,1.0,5.76,23,N#Cc1ccc(NC(=O)N2CCc3ccccc3[C@H]2c2ccc(C(F)(F)F)cc2)cc1,IC50,155.0,nM,6.81,,16.16,0.3,1.05,12.13,,"InChI=1S/C24H18F3N3O/c25-24(26,27)19-9-7-18(8-10-19)22-21-4-2-1-3-17(21)13-14-30(22)23(31)29-20-11-5-16(15-28)6-12-20/h1-12,22H,13-14H2,(H,29,31)/t22-/m1/s1",High Potency,-0.3093209708854439,0.7673584975358991,-0.3596481529767503,-0.1323630266614096,-0.1983774385797602,-0.805328528034528,0.5527090738247852,-0.6421442989883493,0.414660365864722,0.2814672089767308,1.107789271521961,0.07632448121271387,0.21895949104539775
CHEMBL3235973,415.39,1.0,5.42,34,O=C(Nc1ccc(F)cc1)N1CCc2ncccc2[C@H]1c1ccc(C(F)(F)F)cc1,IC50,391.0,nM,6.41,,15.43,0.29,0.99,14.17,,"InChI=1S/C22H17F4N3O/c23-16-7-9-17(10-8-16)28-21(30)29-13-11-19-18(2-1-12-27-19)20(29)14-3-5-15(6-4-14)22(24,25)26/h1-10,12,20H,11,13H2,(H,28,30)/t20-/m1/s1",High Potency,-0.3730190851391024,0.5097184729057088,-0.3451240581073113,-0.4792544861802864,-0.3486106449895785,-0.8585513115917984,1.087600579147635,-0.0573823187248785,0.62455623729408,-0.2134481051124109,0.5265015318754703,0.08522431786868086,0.23649434042553188
CHEMBL4752955,407.42,0.0,3.72,13s,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1cccnc1)[C@@H]1CCc2c(F)cc(F)cc21,IC50,110.0,nM,6.96,,17.08,0.32,3.24,9.12,ANTAGONIST,"InChI=1S/C23H19F2N3O2/c24-16-11-18-17(19(25)12-16)8-9-20(18)28(23(30)15-7-4-10-27-13-15)21(22(26)29)14-5-2-1-3-6-14/h1-7,10-13,20-21H,8-9H2,(H2,26,29)/t20-,21-/m1/s1",High Potency,-0.4572104567148327,-0.7784816502452436,-0.3624175778459229,-0.0022787293418303,0.1020889742398765,1.137303071805842,-0.2365180982447148,-0.4986020014200862,0.151911279766966,0.2876140947031255,0.7364123871893353,0.07196058615257142,0.22232326530612243
CHEMBL3941901,517.46,1.0,3.3,BDBM191726,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4F)cs3)nsc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C19H12F5N5O3S2/c1-28-15(31)12-9(27-34-16(12)29(2)18(28)32)5-11(30)26-17-25-10(6-33-17)7-3-4-8(20)13(14(7)21)19(22,23)24/h3-4,6H,5H2,1-2H3,(H,25,26,30)",Medium Potency,0.705200901904163,-1.0967428571413615,0.2462404656233607,,,,,-0.2201315430493521,0.081371372910122,0.121172111492079,0.335532076796103,0.1345482691901082,0.3222491550094518
CHEMBL4247395,442.33,1.0,5.78,24,O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ncccc1C(F)(F)F)c1ccccc1,IC50,27.0,nM,7.57,,17.11,0.33,1.79,18.02,,"InChI=1S/C21H13F7N2O/c22-16-11-13(8-9-14(16)20(23,24)25)17(30-19(31)12-5-2-1-3-6-12)18-15(21(26,27)28)7-4-10-29-18/h1-11,17H,(H,30,31)/t17-/m0/s1",High Potency,-0.0884374602645501,0.7825137931023813,-0.3675256281601747,0.5267307464244577,0.2523221806496948,-0.1489141974948597,2.097077194585367,-0.8352128863608672,-0.0910480181901111,0.6221082931492158,0.982148831291076,0.09724267157183625,0.24443870144628102
CHEMBL4245344,475.39,1.0,6.19,22,O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1cnccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,311.0,nM,6.51,,13.69,0.26,0.32,11.86,,"InChI=1S/C24H15F6N3O/c25-23(26,27)17-7-5-15(6-8-17)21(18-13-31-11-9-19(18)24(28,29)30)33-22(34)16-4-3-14-2-1-10-32-20(14)12-16/h1-13,21H,(H,33,34)/t21-/m0/s1",High Potency,0.2607929969868492,1.0931973522152585,-0.3500474800969516,-0.3925316213005674,-0.7993102642190327,-1.452872394647985,0.4819146098849958,-0.6702451720572684,-0.6468169813046399,0.7322481635907137,0.3706552030587252,0.08669352904499625,0.22722516201582674
CHEMBL3353595,554.85,2.0,5.75,34,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2OC(F)(F)F)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,96.0,nM,7.02,,12.65,0.27,1.27,7.25,,"InChI=1S/C21H13ClF6N2O5S/c22-16-9-14(20(23,24)25)10-29-18(16)30(11-13-3-1-2-4-17(13)35-21(26,27)28)36(33,34)15-7-5-12(6-8-15)19(31)32/h1-10H,11H2,(H,31,32)",High Potency,1.1001714644156515,0.7597808497526585,-0.36327917669411,0.0497549895860008,-0.6490770578092144,-0.6101783216578699,-0.7268353114573273,-0.7959795906039053,-1.1276329837609191,1.0156069937616514,0.1786069662441489,0.15085233086602,0.29475291628488126
CHEMBL3353596,554.85,2.0,5.75,35,O=C(O)c1ccc(S(=O)(=O)N(Cc2cccc(OC(F)(F)F)c2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,57.0,nM,7.24,,13.06,0.27,1.49,7.48,,"InChI=1S/C21H13ClF6N2O5S/c22-17-9-14(20(23,24)25)10-29-18(17)30(11-12-2-1-3-15(8-12)35-21(26,27)28)36(33,34)16-6-4-13(5-7-16)19(31)32/h1-10H,11H2,(H,31,32)",High Potency,1.1001714644156515,0.7597808497526585,-0.3656793449140597,0.2405452923213839,-0.6490770578092144,-0.4150281152812117,-0.6665289162493587,-0.7937611006247801,-1.248371377608753,1.0630878354432072,0.0879642125392399,0.14980070410769347,0.2959306305705956
CHEMBL3353590,476.9,1.0,5.23,28,O=C(O)c1ccc(S(=O)(=O)N(CC2CCCCC2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,104.0,nM,6.98,,14.64,0.31,1.75,7.97,,"InChI=1S/C20H20ClF3N2O4S/c21-17-10-15(20(22,23)24)11-25-18(17)26(12-13-4-2-1-3-5-13)31(29,30)16-8-6-14(7-9-16)19(27)28/h6-11,13H,1-5,12H2,(H,27,28)",High Potency,0.276743934387019,0.365743165024132,-0.362786834495146,0.0150658436341138,-0.0481442321699418,-0.1843960531997066,-0.5380500742845566,-0.9261709755050006,-1.2616450159957937,1.1612419788191166,0.2445130038812369,0.11512295094464668,0.25615668665897734
CHEMBL2324349,523.53,2.0,6.46,92,Cc1c(N(Cc2ccc(F)c(C(F)(F)F)c2)S(=O)(=O)c2ccc(C(=O)O)cc2)sc2ccccc12,IC50,4.0,nM,8.4,,16.04,0.33,1.94,11.25,,"InChI=1S/C24H17F4NO4S2/c1-14-18-4-2-3-5-21(18)34-22(14)29(13-15-6-11-20(25)19(12-15)24(26,27)28)35(32,33)17-9-7-16(8-10-17)23(30)31/h2-12H,13H2,1H3,(H,30,31)",High Potency,0.7693215575459044,1.2977938423627622,-0.3689411119821963,1.246530524926128,0.2523221806496948,-0.0158572386016837,0.3219715617247319,-0.2012443986324754,-1.1447335672413663,0.6058939567684309,-0.5803787043439016,0.11656536961182656,0.26493325
CHEMBL4238688,437.42,1.0,5.18,13,COc1ccc([C@H](NC(=O)c2ccc3cccnc3c2)c2ncccc2C(F)(F)F)cc1,IC50,95.0,nM,7.02,,16.05,0.3,1.84,10.95,,"InChI=1S/C24H18F3N3O2/c1-32-18-10-8-16(9-11-18)21(22-19(24(25,26)27)5-3-13-29-22)30-23(31)17-7-6-15-4-2-12-28-20(15)14-17/h2-14,21H,1H3,(H,30,31)/t21-/m0/s1",High Potency,-0.1403044156518568,0.327854926107927,-0.3633407194689805,0.0497549895860008,-0.1983774385797602,-0.104561877863801,0.2433110462360773,0.033535797626838,-0.3980310732503942,0.1381565588408635,-0.3317320583518293,0.07509227048244001,0.22004511999999998
CHEMBL3353591,493.89,0.0,2.98,30,O=C(O)c1ccc(S(=O)(=O)N(CCN2CCOCC2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,3720.0,nM,5.43,,10.99,0.23,2.45,5.43,,"InChI=1S/C19H19ClF3N3O5S/c20-16-11-14(19(21,22)23)12-24-17(16)26(6-5-25-7-9-31-10-8-25)32(29,30)15-3-1-13(2-4-15)18(27)28/h1-4,11-12H,5-10H2,(H,27,28)",Medium Potency,0.4562183889756844,-1.3392275862050702,-0.1402481605634038,-1.329138562001536,-1.2500098834484874,0.4365364216351148,-1.2040424387551645,0.1251334514496382,-1.236373387586181,0.4144583721414078,-1.056748648254453,0.11378000978135257,0.2510937447135717
CHEMBL3353599,556.84,2.0,6.01,38,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2ncc(C(F)(F)F)cc2Cl)cc1,IC50,14.0,nM,7.85,,14.1,0.3,1.84,8.97,,"InChI=1S/C21H12ClF7N2O4S/c22-16-8-13(20(24,25)26)9-30-18(16)31(10-11-1-6-17(23)15(7-11)21(27,28)29)36(34,35)14-4-2-12(3-5-14)19(32)33/h1-9H,10H2,(H,32,33)",High Potency,1.1211928984728292,0.9567996921169216,-0.3683256842334913,0.7695547680876712,-0.1983774385797602,-0.104561877863801,-0.2758483559890416,-1.0012398796635076,-1.4727820588067972,1.2995819127069883,0.1851047446027352,0.14507736253035375,0.2948625598958333
CHEMBL3682544,541.46,2.0,5.19,BDBM151631,Cc1c(N(Cc2ccc(F)c(C(F)(F)F)n2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,43.0,nM,7.37,,14.18,0.28,2.18,7.33,,"InChI=1S/C24H17F4N3O4S/c1-14-19-5-3-2-4-16(19)12-29-22(14)31(13-17-8-11-20(25)21(30-17)24(26,27)28)36(34,35)18-9-6-15(7-10-18)23(32)33/h2-12H,13H2,1H3,(H,32,33)/p-1",High Potency,0.9587257347545436,0.3354325738911685,-0.3665409437622467,0.3532850166650189,-0.4988438513993961,0.197033895627398,-0.705859173993686,3.666043322095548,2.0280797310552066,-3.3920041144326696,-3.1260276320171547,0.12192570408091237,0.2695881279585799
CHEMBL3682553,540.47,2.0,5.79,BDBM151640,Cc1c(N(Cc2ccc(F)c(C(F)(F)F)c2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)ncc2ccccc12,IC50,4.9,nM,8.31,,16.03,0.32,2.52,9.49,,"InChI=1S/C25H18F4N2O4S/c1-15-20-5-3-2-4-18(20)13-30-23(15)31(14-16-6-11-22(26)21(12-16)25(27,28)29)36(34,35)19-9-7-17(8-10-19)24(32)33/h2-13H,14H2,1H3,(H,32,33)/p-1",High Potency,0.9482678353994654,0.790091440885622,-0.3688857234848129,1.1684799465343807,0.1020889742398765,0.4986296691185968,-0.139503462475374,3.5634331639619554,1.8571428502163836,-3.2506957528136,-3.1216121532869963,0.11360216750253825,0.26082413029547885
CHEMBL3682580,526.59,2.0,6.44,BDBM151668,Cc1c(N(Cc2ccc(-c3ccccc3F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,10.0,nM,8.0,,15.19,0.29,1.56,9.14,,"InChI=1S/C30H23FN2O4S/c1-20-26-7-3-2-6-24(26)18-32-29(20)33(38(36,37)25-16-14-23(15-17-25)30(34)35)19-21-10-12-22(13-11-21)27-8-4-5-9-28(27)31/h2-18H,19H2,1H3,(H,34,35)",High Potency,0.8016459737343286,1.2826385467962806,-0.3685718553329733,0.8996390654072505,-0.3486106449895785,-0.3529348677977296,-0.2312740638788041,-0.2932817531718588,-1.1055332377710676,0.6544529538051856,-0.4363237107724675,0.08755425847185003,0.22867558613276
CHEMBL3682552,524.6,2.0,6.43,BDBM151639,Cc1c(N(Cc2ccc(Oc3ccccc3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,16.0,nM,7.8,,14.86,0.28,1.37,8.05,,"InChI=1S/C30H24N2O5S/c1-21-28-10-6-5-7-24(28)19-31-29(21)32(38(35,36)27-17-13-23(14-18-27)30(33)34)20-22-11-15-26(16-12-22)37-25-8-3-2-4-9-25/h2-19H,20H2,1H3,(H,33,34)",High Potency,0.7806245396771511,1.2750608990130392,-0.3682025986837503,0.7261933356478117,-0.4988438513993961,-0.5214736823957524,-0.5170739368209153,-0.1089072481499666,-0.7912755393350293,0.3976559510214229,-0.4390833849788168,0.09354156757501586,0.23691662747138395
CHEMBL3682569,500.62,2.0,5.76,BDBM151656,Cc1c(N(Cc2ccc3c(c2)CC(C)(C)C3)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,8.3,nM,8.08,,16.14,0.31,2.32,9.23,,"InChI=1S/C29H28N2O4S/c1-19-26-7-5-4-6-23(26)17-30-27(19)31(36(34,35)25-12-10-21(11-13-25)28(32)33)18-20-8-9-22-15-29(2,3)16-24(22)14-20/h4-14,17H,15-16,18H2,1-3H3,(H,32,33)",High Potency,0.5273109775208121,0.7673584975358991,-0.3686764780502531,0.969017357311026,-0.0481442321699418,0.321220390594362,-0.2076759092322078,-0.3069124753859432,-0.9590405377540928,0.604507757026032,-0.3126150424860323,0.09071214759774608,0.235242361328125
CHEMBL3682575,502.59,2.0,5.35,BDBM151662,Cc1c(N(Cc2ccc3c(c2)CC(C)(C)O3)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,18.0,nM,7.75,,15.41,0.29,2.39,8.0,,"InChI=1S/C28H26N2O5S/c1-18-24-7-5-4-6-21(24)16-29-26(18)30(36(33,34)23-11-9-20(10-12-23)27(31)32)17-19-8-13-25-22(14-19)15-28(2,3)35-25/h4-14,16H,15,17H2,1-3H3,(H,31,32)",High Potency,0.5481211408839473,0.4566749384230222,-0.3680795131340093,0.6828319032079522,-0.3486106449895785,0.3833136380778444,-0.5301840227356912,0.0646945893156327,-0.9352858965887134,0.3345208536630816,-0.7617896514903729,0.0986690292596933,0.2482944063475546
CHEMBL3682582,552.51,2.0,5.84,BDBM151670,Cc1nc(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)[O-])cc2)c(C)c2ccccc12,IC50,7.6,nM,8.12,,15.3,0.3,2.28,8.39,,"InChI=1S/C26H21F3N2O5S/c1-16-22-5-3-4-6-23(22)17(2)30-24(16)31(15-18-7-11-20(12-8-18)36-26(27,28)29)37(34,35)21-13-9-19(10-14-21)25(32)33/h3-14H,15H2,1-2H3,(H,32,33)/p-1",High Potency,1.0754527932127391,0.8279796798018264,-0.3687195579926625,1.0037065032629129,-0.1983774385797602,0.285738534889515,-0.4279253526004402,3.746388634853056,2.041491277373541,-3.453739010031012,-3.217121968774012,0.12274206983278733,0.27014956663588796
CHEMBL3687343,504.58,2.0,5.73,BDBM151735,Cc1c(N(Cc2ccc(CC3CC3)cc2F)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,7.1,nM,8.15,,16.15,0.31,2.42,9.31,,"InChI=1S/C28H25FN2O4S/c1-18-25-5-3-2-4-22(25)16-30-27(18)31(36(34,35)24-12-10-21(11-13-24)28(32)33)17-23-9-8-20(15-26(23)29)14-19-6-7-19/h2-5,8-13,15-16,19H,6-7,14,17H2,1H3,(H,32,33)",High Potency,0.5691425749411247,0.7446255541861769,-0.3687503293800978,1.0297233627268298,-0.0481442321699418,0.4099250298564794,-0.1866997717685666,-0.3590569830934896,-0.7614874261755412,0.5608074600964726,-0.1034066496974198,0.09237420303465466,0.2384410771298038
