Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
CHEMBL3687397,584.6160000000003,557.4000000000003,0.23545616580411377,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,1,0,1,3,1,4,5,1,11,8,1,0,1,5,7.193120000000006,147.5840999999998
CHEMBL122413,287.746,273.634,0.8632787589195691,0.24788224413152682,-0.4966877308918395,0.4966877308918395,0.24788224413152682,0,0,0,2,0,2,2,1,4,4,0,0,0,2,4.000500000000002,82.10970000000002
CHEMBL3235963,421.422,403.2780000000001,0.5722808468865763,0.41590986102481703,-0.3130486653473584,0.41590986102481703,0.3130486653473584,0,1,1,3,0,3,2,1,7,2,0,0,0,4,5.756680000000004,110.31470000000002
CHEMBL3235973,415.39000000000004,398.25400000000013,0.5684155240924399,0.41590986102492195,-0.3129313175934818,0.41590986102492195,0.3129313175934818,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.419100000000003,103.35270000000003
CHEMBL4752955,407.4200000000002,388.2680000000001,0.7004730995584566,0.2563871862622734,-0.36757349183163146,0.36757349183163146,0.2563871862622734,1,0,1,2,1,3,3,1,7,5,0,0,0,4,3.7161000000000026,106.20390000000005
CHEMBL3941901,517.4610000000001,505.36500000000007,0.41920124907082396,0.4215808360501114,-0.30162069247286494,0.4215808360501114,0.30162069247286494,0,0,0,1,3,4,9,1,15,4,0,0,0,4,3.2954000000000017,114.90370000000003
CHEMBL4247395,442.334,429.23000000000013,0.5210108941695705,0.4187217863435615,-0.3395197581697708,0.4187217863435615,0.3395197581697708,0,0,0,2,1,3,2,1,10,4,0,0,0,3,5.777700000000003,96.39219999999999
CHEMBL4245344,475.3920000000001,460.27200000000016,0.35850932510198785,0.4163759362398922,-0.34104385724475555,0.4163759362398922,0.34104385724475555,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.1868000000000025,111.73519999999999
CHEMBL3353595,554.8520000000001,541.748,0.37386099856830896,0.5726071733997947,-0.47763924299677113,0.5726071733997947,0.47763924299677113,0,0,0,2,1,3,5,1,15,7,0,0,0,3,5.746100000000003,114.14410000000002
CHEMBL3353596,554.8520000000001,541.748,0.37386099856830896,0.5725964682376977,-0.47763924299677113,0.5725964682376977,0.47763924299677113,0,0,0,2,1,3,5,1,15,7,0,0,0,3,5.746100000000003,114.14410000000002
CHEMBL3353590,476.9040000000001,456.74400000000014,0.6166162615653495,0.41744418852357984,-0.47763924299677113,0.47763924299677113,0.41744418852357984,1,0,1,1,1,2,4,1,11,6,1,0,1,3,5.227600000000004,108.75710000000004
CHEMBL2324349,523.5290000000001,506.39300000000037,0.2944609501294214,0.4187326543844063,-0.47763924299677113,0.47763924299677113,0.4187326543844063,0,0,0,3,1,4,4,1,11,6,0,0,0,4,6.461320000000004,124.73410000000003
CHEMBL4238688,437.42100000000005,419.2770000000001,0.4675743833637322,0.4177546501371494,-0.49676819371500514,0.49676819371500514,0.4177546501371494,0,0,0,2,2,4,4,1,8,5,0,0,0,4,5.176600000000003,113.2852
CHEMBL3353591,493.8910000000001,474.73900000000015,0.6325783772211453,0.4174441885236537,-0.47763924299677113,0.47763924299677113,0.4174441885236537,0,1,1,1,1,2,6,1,13,7,0,1,1,3,2.9795000000000016,109.44110000000005
CHEMBL3353599,556.8430000000001,544.7470000000001,0.37607579328225593,0.4187326543983491,-0.47763924299677113,0.47763924299677113,0.4187326543983491,0,0,0,2,1,3,4,1,15,6,0,0,0,3,6.0054000000000025,112.4211
CHEMBL3682544,518.4680000000002,502.3400000000004,0.3594242402817693,0.43578285224653796,-0.5448151077744889,0.5448151077744889,0.43578285224653796,0,0,0,2,2,4,6,0,12,6,0,0,0,4,3.855120000000003,119.81830000000001
CHEMBL3682553,517.4800000000001,500.3440000000004,0.35250893664927246,0.41873265439830976,-0.5448151077744889,0.5448151077744889,0.41873265439830976,0,0,0,3,1,4,5,0,11,6,0,0,0,4,4.4601200000000025,122.0233
CHEMBL3682580,526.5890000000002,503.40500000000037,0.26360165039746963,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,0,0,0,4,1,5,4,1,8,7,0,0,0,5,6.443020000000006,145.08609999999982
CHEMBL3682552,524.5980000000002,500.4060000000004,0.25128265217654544,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,0,0,0,4,1,5,5,1,8,8,0,0,0,5,6.429220000000006,146.20809999999983
CHEMBL3682569,500.6200000000002,472.39600000000036,0.36358722520751513,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.761720000000005,140.8810999999999
CHEMBL3682575,502.5920000000002,476.38400000000036,0.3817765436809427,0.3351796499498194,-0.4872321012291183,0.4872321012291183,0.3351796499498194,0,1,1,3,1,4,5,1,8,6,0,0,0,5,5.350420000000005,138.10309999999996
CHEMBL3682582,529.5160000000002,509.3560000000004,0.3494162444385308,0.5725963006451078,-0.5448151077744889,0.5725963006451078,0.5448151077744889,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.509240000000004,128.4833
CHEMBL3687343,504.5830000000002,479.3830000000004,0.331206018593222,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,8,8,1,0,1,5,5.728520000000005,136.07809999999995
CHEMBL3687346,594.5580000000001,571.3740000000001,0.24097736462018357,0.4562762145840179,-0.47763924299677113,0.47763924299677113,0.4562762145840179,0,0,0,3,1,4,5,2,13,8,0,0,0,4,6.042020000000006,140.26489999999987
CHEMBL3687356,550.6080000000002,530.4480000000003,0.24372205218837895,0.3351796499498195,-0.47763924299677113,0.47763924299677113,0.3351796499498195,1,0,1,3,2,5,5,1,10,7,1,0,1,6,6.698800000000005,142.22909999999982
CHEMBL3687372,557.0180000000001,533.8340000000003,0.2579938380572427,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,10,8,1,0,1,5,6.792120000000007,141.32009999999988
CHEMBL3687376,522.5730000000002,498.38100000000037,0.3004373578670359,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.138720000000005,136.31009999999992
CHEMBL3687386,570.5890000000003,545.3890000000004,0.2526416358801576,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.721340000000005,143.08709999999985
CHEMBL3687319,534.4870000000002,516.3430000000002,0.30689530525665676,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.6746200000000036,126.33310000000004
CHEMBL3687323,532.4960000000002,513.3440000000004,0.33103075085983935,0.5725963006451078,-0.4921823515255476,0.5725963006451078,0.4921823515255476,0,0,0,3,1,4,6,1,12,8,0,0,0,4,5.235700000000003,128.19010000000003
CHEMBL3944579,496.4420000000002,480.31400000000014,0.4355797263132444,0.4187456813828716,-0.4441490121232568,0.4441490121232568,0.4187456813828716,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.6012200000000005,116.27670000000005
CHEMBL3948210,541.4580000000001,525.3300000000002,0.37607906252809264,0.42207224314306946,-0.47796783657167324,0.47796783657167324,0.42207224314306946,0,0,0,1,3,4,9,1,15,6,0,0,0,4,3.156200000000002,123.57470000000002
CHEMBL4248426,475.3920000000001,460.27200000000016,0.3585093251019877,0.4177546501368925,-0.3395212424785691,0.4177546501368925,0.3395212424785691,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.186800000000003,111.73519999999999
CHEMBL1288716,194.66499999999996,183.57699999999997,0.7572499253771637,0.045734986332589204,-0.3608878236847527,0.3608878236847527,0.045734986332589204,0,0,0,1,1,2,1,2,3,2,0,0,0,2,2.3225000000000007,56.06710000000001
CHEMBL3687406,593.5250000000003,574.3730000000004,0.24639684843590004,0.42009473619542387,-0.5448151077744889,0.5448151077744889,0.42009473619542387,1,0,1,3,1,4,5,0,13,8,1,0,1,5,5.653500000000005,133.90429999999992
CHEMBL3687408,520.0100000000002,497.8340000000004,0.306684954666943,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,0,0,0,3,2,5,5,1,9,6,0,0,0,5,5.782020000000005,141.1790999999999
CHEMBL3577897,426.4720000000001,404.2960000000002,0.4595926997177605,0.3351897031756251,-0.47763912343190024,0.47763912343190024,0.3351897031756251,0,0,0,3,1,4,4,2,6,7,0,0,0,4,4.309000000000003,121.2866
CHEMBL3577886,429.45100000000014,409.2910000000002,0.4727593482154394,0.3351897031755608,-0.47763912343190035,0.47763912343190035,0.3351897031755608,0,0,0,3,1,4,4,1,7,6,0,0,0,4,4.870700000000004,117.62780000000002
CHEMBL3577880,453.51300000000015,429.3210000000003,0.34320727843422555,0.33518970317550545,-0.47763912343190035,0.47763912343190035,0.33518970317550545,0,0,0,4,0,4,2,1,5,7,0,0,0,4,6.5945000000000045,129.96779999999998
CHEMBL4750971,437.9020000000001,416.7340000000002,0.6362605774786969,0.25666356625744613,-0.3675734918267217,0.3675734918267217,0.25666356625744613,1,0,1,2,1,3,3,1,7,5,0,0,0,4,4.538820000000003,115.9929
CHEMBL3968269,434.5210000000002,412.34500000000014,0.5230070752285612,0.3304384172449534,-0.3016720473144238,0.3304384172449534,0.3016720473144238,0,0,0,2,2,4,7,1,8,5,0,0,0,4,3.1043000000000003,123.69170000000007
CHEMBL3577903,428.4880000000001,404.2960000000002,0.4124935288164554,0.3351897031756592,-0.4776391234319002,0.4776391234319002,0.3351897031756592,0,0,0,2,2,4,4,1,6,7,0,0,0,4,5.6281200000000045,121.49480000000003
CHEMBL3577902,444.9180000000002,423.7500000000003,0.39620897487021517,0.33518970317550545,-0.47763912343190035,0.47763912343190035,0.33518970317550545,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.9900000000000055,124.88480000000003
CHEMBL3577896,414.4360000000001,395.28400000000016,0.48646029625890985,0.33518970317008095,-0.47763912343190723,0.47763912343190723,0.33518970317008095,0,0,0,3,1,4,3,1,6,6,0,0,0,4,4.914700000000003,115.12180000000002
CHEMBL3577892,442.4900000000002,419.3060000000002,0.4106671471748838,0.3354618876898408,-0.47763191482047046,0.47763191482047046,0.3354618876898408,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.784120000000006,124.56980000000006
CHEMBL3577891,446.45300000000015,426.29300000000023,0.4176875844077858,0.3381916891521789,-0.47756290399948936,0.47756290399948936,0.3381916891521789,0,0,0,3,1,4,3,1,7,6,0,0,0,4,5.614800000000004,119.7908
CHEMBL3577888,417.4800000000002,393.28800000000024,0.6121091253716893,0.33518970316939833,-0.4776391234319081,0.4776391234319081,0.33518970316939833,1,0,1,3,0,3,2,1,5,6,0,0,0,4,5.028700000000004,116.10630000000003
CHEMBL3576881,417.4400000000001,397.2800000000002,0.49851741646442005,0.3351897031755608,-0.47763912343190035,0.47763912343190035,0.3351897031755608,0,0,0,2,2,4,4,1,7,6,0,0,0,4,4.575200000000002,113.28180000000002
CHEMBL3235968,362.39500000000004,341.227,0.8199428844238272,0.415909861024817,-0.3357920131894254,0.415909861024817,0.3357920131894254,0,1,1,2,0,2,1,1,6,2,0,0,0,3,4.770900000000004,93.80670000000003
CHEMBL3235971,478.43600000000004,458.2760000000002,0.4194358724186395,0.415909861024817,-0.3222836508626616,0.415909861024817,0.3222836508626616,0,1,1,3,0,3,1,1,9,3,0,0,0,4,6.666100000000004,113.90870000000002
CHEMBL3235972,450.38200000000006,434.2540000000002,0.44011770144992646,0.4159098610248178,-0.3078118707612179,0.4159098610248178,0.3078118707612179,0,1,1,3,0,3,1,1,9,2,0,0,0,4,6.573400000000004,105.74770000000002
CHEMBL3353601,580.9340000000003,561.7820000000004,0.3147791181771864,0.41744418853524395,-0.47763924299677113,0.47763924299677113,0.41744418853524395,0,0,0,2,1,3,4,1,14,7,0,0,0,3,6.687400000000006,126.54210000000003
CHEMBL3687403,582.6,557.4000000000002,0.22873120680979042,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,2,0,2,3,1,4,5,1,11,9,2,0,2,6,6.981900000000006,145.5880999999998
CHEMBL3898642,392.88600000000014,371.7180000000002,0.6562554923393071,0.2548104149628832,-0.3675734934626651,0.3675734934626651,0.2548104149628832,0,0,0,3,0,3,2,1,5,6,0,0,0,3,4.770000000000003,110.85590000000002
CHEMBL3687360,536.6000000000001,510.3920000000004,0.2767183911847599,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.528820000000006,140.92709999999988
CHEMBL4237618,409.314,397.21800000000013,0.6471795654814375,0.4187217863437565,-0.3393733367533716,0.4187217863437565,0.3393733367533716,0,0,0,1,2,3,3,2,10,4,0,0,0,3,3.5863000000000023,91.96890000000002
CHEMBL2442014,386.9230000000002,359.7070000000001,0.7855609165743351,0.25735748427168864,-0.48807308620950723,0.48807308620950723,0.25735748427168864,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651000000000004,109.16790000000006
CHEMBL2442013,386.9230000000002,359.7070000000001,0.7855609165743351,0.25735748427168864,-0.48807308620950723,0.48807308620950723,0.25735748427168864,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651000000000004,109.16790000000006
CHEMBL2442021,366.50500000000017,336.26500000000004,0.8288751839392611,0.25735748428012273,-0.48806257842962086,0.48806257842962086,0.25735748428012273,1,0,1,2,0,2,3,1,4,6,1,0,1,3,4.306020000000003,108.89490000000006
CHEMBL2442033,378.5160000000002,348.2760000000001,0.8033559581267556,0.2576175530523058,-0.4880730989977432,0.4880730989977432,0.2576175530523058,2,0,2,2,0,2,3,1,4,6,2,0,2,4,4.530200000000004,111.25590000000007
CHEMBL1955989,370.41800000000023,349.2500000000001,0.5369417906865109,0.41650719836341965,-0.3384626029649417,0.41650719836341965,0.3384626029649417,1,0,1,2,1,3,1,1,5,3,1,0,1,4,6.842200000000004,102.14070000000005
CHEMBL2443060,456.84800000000024,436.68800000000016,0.6575979208724174,0.5725963173375077,-0.4850717754979062,0.5725963173375077,0.4850717754979062,0,2,2,2,0,2,4,2,10,2,0,1,1,4,5.121200000000004,107.33850000000002
CHEMBL2443070,454.83200000000016,436.6880000000002,0.6708745168390822,0.5725963173375077,-0.48433569472027127,0.5725963173375077,0.48433569472027127,0,2,2,2,0,2,4,1,10,2,0,1,1,4,5.270500000000005,106.70920000000001
CHEMBL3687410,540.5230000000001,521.3710000000003,0.2594462693020617,0.5725963006451078,-0.405799675813336,0.5725963006451078,0.405799675813336,0,0,0,3,1,4,6,1,12,7,0,0,0,4,5.048200000000003,132.49499999999995
CHEMBL3935137,492.4540000000001,476.3260000000002,0.4405303774600752,0.41872217682888657,-0.3016720472731386,0.41872217682888657,0.3016720472731386,0,0,0,2,2,4,7,1,12,4,0,0,0,4,3.6998000000000024,119.2737
CHEMBL3235977,416.37800000000004,400.2500000000001,0.6100532556002438,0.4159098610825237,-0.3114655320995413,0.4159098610825237,0.3114655320995413,0,1,1,2,1,3,3,1,9,2,0,0,0,4,4.814100000000003,101.14770000000003
CHEMBL3235966,397.40000000000003,379.25600000000003,0.6394992450879002,0.41590986102481703,-0.3130486535554931,0.41590986102481703,0.3130486535554931,0,1,1,2,1,3,2,1,7,2,0,0,0,4,5.280000000000004,103.39470000000003
CHEMBL3235969,416.365,398.22099999999995,0.6612827911440616,0.415909861024817,-0.3263755159402932,0.415909861024817,0.3263755159402932,0,1,1,2,0,2,1,1,9,2,0,0,0,3,5.3133000000000035,94.18770000000004
CHEMBL3235974,415.39000000000004,398.25400000000013,0.5684155240924398,0.41590986102481725,-0.3130457377902252,0.41590986102481725,0.3130457377902252,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.419100000000004,103.35270000000003
CHEMBL3974529,521.5380000000001,503.39400000000035,0.3130264452673094,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,11,7,0,0,0,4,6.202020000000004,126.45710000000004
CHEMBL3892970,515.4700000000001,502.3660000000001,0.409668830986475,0.5726976740317389,-0.40265239546730164,0.5726976740317389,0.40265239546730164,0,0,0,1,3,4,10,1,15,5,0,0,0,4,3.036100000000001,116.62670000000003
CHEMBL3687354,522.5730000000002,498.38100000000037,0.30043735786703585,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.1387200000000055,136.31009999999995
CHEMBL3687370,523.0350000000002,503.88300000000044,0.2746328268012616,0.3351796499498195,-0.47763924299677113,0.47763924299677113,0.3351796499498195,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.505020000000005,140.0850999999999
CHEMBL3687382,539.9190000000002,522.7830000000002,0.3454363390227882,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,2,2,4,6,1,13,7,0,0,0,4,5.219000000000002,125.61910000000002
CHEMBL3687394,570.5890000000003,545.3890000000004,0.29342928564212756,0.4211963283009797,-0.47763924299677113,0.47763924299677113,0.4211963283009797,1,0,1,3,1,4,5,1,11,7,0,0,0,5,5.987120000000006,142.75509999999989
CHEMBL3687413,569.4830000000002,552.3470000000002,0.2901628644736651,0.5725963006451078,-0.405799675813336,0.5725963006451078,0.405799675813336,0,0,0,3,1,4,5,1,14,7,0,0,0,4,5.646600000000003,128.1987
CHEMBL3920106,496.4420000000002,480.31400000000014,0.4355797263132444,0.41601393131228703,-0.4441490121232568,0.4441490121232568,0.41601393131228703,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.6012200000000014,116.27670000000005
CHEMBL3682558,472.56600000000014,448.3740000000003,0.3829510324420279,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,7,7,1,0,1,5,5.514320000000004,131.6671
CHEMBL3682565,536.0290000000002,511.8370000000004,0.3066480749681306,0.26530512676178647,-0.5448151077744889,0.5448151077744889,0.26530512676178647,1,0,1,3,1,4,6,0,9,9,1,0,1,5,4.744420000000004,140.29229999999987
CHEMBL3682568,500.6200000000002,472.39600000000036,0.3582383327671116,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.860720000000005,141.0390999999999
CHEMBL3682591,584.4940000000001,566.3500000000001,0.2475297675697103,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,14,7,0,0,0,4,6.554320000000004,131.37709999999998
CHEMBL3682608,530.5240000000002,509.35600000000034,0.3223480199603739,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.843940000000004,131.1121
CHEMBL3682615,549.9340000000002,532.7980000000002,0.32652748026548156,0.5725963006451078,-0.5448151077744889,0.5725963006451078,0.5448151077744889,0,0,0,3,1,4,6,0,12,7,0,0,0,4,4.854220000000003,128.7563
CHEMBL3682619,515.4890000000001,497.34500000000025,0.3658817929805015,0.5725964682376977,-0.5448151077744889,0.5725964682376977,0.5448151077744889,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.200820000000003,123.74630000000005
CHEMBL3687320,534.4870000000002,516.3430000000002,0.30689530525665676,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.6746200000000036,126.33310000000004
CHEMBL3687322,615.811,600.6910000000001,0.23419378383575018,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,13,7,0,0,0,4,6.643000000000004,134.34809999999993
CHEMBL3687326,514.5250000000001,493.35700000000026,0.2811977826339777,0.5725963006451078,-0.405799675813336,0.5725963006451078,0.405799675813336,0,0,0,3,1,4,5,0,10,7,0,0,0,4,6.039920000000005,129.4203
CHEMBL3687327,581.3660000000001,565.238,0.28823993899751604,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.989600000000004,129.3381
CHEMBL3687328,530.5240000000001,509.3560000000004,0.30984430916096156,0.5725963006451078,-0.47763924299677113,0.5725963006451078,0.47763924299677113,0,0,0,3,1,4,5,1,11,8,0,0,0,4,5.789500000000004,131.0161
CHEMBL3687331,484.55700000000024,462.38100000000037,0.3654196085719249,0.26535724923590787,-0.5448151077744889,0.5448151077744889,0.26535724923590787,0,0,0,3,2,5,6,0,8,6,0,0,0,5,3.7939200000000026,133.54029999999995
CHEMBL3687334,533.0290000000002,509.84500000000037,0.2959979190781955,0.2653572505676883,-0.5448151077744889,0.5448151077744889,0.2653572505676883,0,0,0,3,2,5,6,0,9,7,0,0,0,5,4.930220000000005,143.2432999999998
CHEMBL3687341,562.5410000000002,540.3650000000002,0.2863617351145003,0.42076373437549036,-0.47763924299677113,0.47763924299677113,0.42076373437549036,0,0,0,3,1,4,5,2,12,7,0,0,0,4,5.545820000000005,135.27589999999992
CHEMBL3687351,542.5350000000002,521.3670000000003,0.32000415249151354,0.5725964621215199,-0.47763924299677113,0.5725964621215199,0.47763924299677113,1,0,1,3,1,4,5,1,11,6,0,0,0,5,6.022820000000006,133.73309999999995
CHEMBL3687357,582.048,557.8560000000002,0.24080687305187995,0.27694243130359697,-0.5448151077744889,0.5448151077744889,0.27694243130359697,2,0,2,3,1,4,5,0,10,9,2,0,2,6,6.026400000000005,145.92929999999976
CHEMBL3687395,608.5850000000004,583.3850000000004,0.2126955388314936,0.45628738280293546,-0.47763924299677113,0.47763924299677113,0.45628738280293546,0,0,0,3,1,4,5,1,13,9,0,0,0,4,6.696120000000005,145.05509999999984
CHEMBL3687405,577.5320000000003,563.4200000000003,0.24862134389063728,0.4200947401407576,-0.5448151077744889,0.5448151077744889,0.4200947401407576,0,0,0,3,2,5,6,0,13,6,0,0,0,5,5.505500000000003,132.62729999999993
CHEMBL3577906,435.4300000000001,416.2780000000002,0.47586503740282626,0.33518970317556085,-0.47763912343190035,0.47763912343190035,0.33518970317556085,0,0,0,2,2,4,4,1,8,6,0,0,0,4,4.714300000000003,113.23980000000002
CHEMBL3965541,440.91200000000015,423.7760000000002,0.5276853608326273,0.3304384172449534,-0.30167204729375147,0.3304384172449534,0.30167204729375147,0,0,0,2,2,4,7,1,9,4,0,0,0,4,3.1953000000000014,119.32370000000003
CHEMBL3687336,487.5610000000002,464.37700000000035,0.3749753961110791,0.2654143925465804,-0.5448151077744889,0.5448151077744889,0.2654143925465804,1,0,1,2,2,4,7,0,9,8,1,0,1,5,3.0447200000000016,129.0813
CHEMBL3687347,490.55600000000015,467.37200000000036,0.39815226709303186,0.3351796499498194,-0.47763924299677113,0.47763924299677113,0.3351796499498194,1,0,1,3,1,4,4,1,8,6,0,0,0,5,5.264720000000004,131.6751
CHEMBL4237740,459.312,445.2,0.597243258265849,0.41775465855572846,-0.32655349188408067,0.41775465855572846,0.32655349188408067,0,0,0,1,1,2,2,2,13,4,0,0,0,2,5.458600000000002,89.71040000000004
CHEMBL3899728,412.41100000000006,393.2590000000001,0.6444929557407724,0.4159206272541494,-0.36757364982707524,0.4159206272541494,0.36757364982707524,0,0,0,3,0,3,2,1,7,6,0,0,0,3,4.574400000000003,106.13690000000001
CHEMBL3917717,388.4670000000001,364.27500000000015,0.6615181485638977,0.25481042579569263,-0.4967565686357461,0.4967565686357461,0.25481042579569263,0,0,0,3,0,3,3,1,5,7,0,0,0,3,4.125200000000002,112.3979
CHEMBL3943602,380.4690000000001,360.30900000000014,0.6802767869890154,0.26467167045318324,-0.4967567593938134,0.4967567593938134,0.26467167045318324,0,0,0,2,1,3,4,1,6,7,0,0,0,3,3.625700000000002,105.5639
CHEMBL3952818,312.3690000000001,292.209,0.8885693632498176,0.25432586437224847,-0.4967567593998453,0.4967567593998453,0.25432586437224847,0,0,0,2,0,2,3,1,5,6,0,0,0,2,2.2114000000000003,87.96590000000003
CHEMBL4446849,335.28100000000006,323.18500000000006,0.8283619151079493,0.41591021415395013,-0.47758333216077703,0.47758333216077703,0.41591021415395013,0,0,0,2,0,2,2,2,7,4,0,0,0,2,4.055500000000002,82.50900000000006
CHEMBL4454519,346.1800000000001,334.08400000000006,0.8278952396671077,0.33731126841744763,-0.47758333216077703,0.47758333216077703,0.33731126841744763,0,0,0,2,0,2,2,2,5,4,0,0,0,2,3.7992000000000017,85.20700000000005
CHEMBL1086310,355.3980000000001,334.23000000000013,0.7611537462796245,0.3317034373043588,-0.32453965472812274,0.3317034373043588,0.32453965472812274,0,0,0,1,2,3,7,1,8,4,0,0,0,3,1.1957999999999995,99.37570000000004
CHEMBL4533807,371.52100000000013,338.2570000000001,0.343852001217275,0.1745190027563571,-0.3945463679438511,0.3945463679438511,0.1745190027563571,3,0,3,0,0,0,4,2,4,4,2,0,2,3,3.4311000000000016,106.83850000000005
CHEMBL4249999,425.33200000000005,412.22800000000007,0.5966908075486065,0.4177546501369514,-0.33947271334238416,0.4177546501369514,0.33947271334238416,0,0,0,1,2,3,3,1,10,4,0,0,0,3,5.0336000000000025,94.22919999999999
CHEMBL4247268,449.35400000000004,436.2500000000001,0.5344858557615477,0.4177546501368925,-0.33952156161250935,0.4177546501368925,0.33952156161250935,0,0,0,2,1,3,3,1,10,4,0,0,0,3,5.5102800000000025,101.14920000000001
CHEMBL2443065,431.86700000000025,414.73100000000017,0.6742083522241622,0.43376140110159944,-0.48528104217279583,0.48528104217279583,0.43376140110159944,0,2,2,1,1,2,4,1,10,1,0,1,1,4,5.207000000000003,100.07370000000003
CHEMBL3973096,428.4850000000001,407.3170000000002,0.564616668391027,0.26418710894067504,-0.4928577390360995,0.4928577390360995,0.26418710894067504,0,0,0,2,1,3,5,1,8,9,0,0,0,3,3.602500000000002,111.97990000000003
CHEMBL4073922,691.6360000000002,653.3320000000001,0.21119520434082684,0.4159321808690772,-0.3424901834886161,0.4159321808690772,0.3424901834886161,1,2,3,3,1,4,4,1,9,7,1,2,3,7,8.552500000000006,178.42419999999956
CHEMBL3914798,551.4560000000002,527.2640000000002,0.38878888397643424,0.3305829044796449,-0.4899097729659574,0.4899097729659574,0.3305829044796449,0,0,0,1,3,4,10,1,13,6,0,0,0,4,3.9276000000000026,141.36469999999986
CHEMBL4517528,301.7290000000001,289.63300000000004,0.8463908000857638,0.33731126841744774,-0.47758333216077703,0.47758333216077703,0.33731126841744774,0,0,0,2,0,2,2,2,5,4,0,0,0,2,3.690100000000002,82.51700000000005
CHEMBL2443075,440.3930000000002,420.2330000000002,0.669695420343048,0.5725963173375077,-0.4835579728246242,0.5725963173375077,0.4835579728246242,0,2,2,2,0,2,4,2,10,2,0,1,1,4,4.606900000000004,102.28650000000003
CHEMBL2443074,485.3000000000002,465.1400000000002,0.5728303115737081,0.41591206460675095,-0.48545212812707583,0.48545212812707583,0.41591206460675095,0,2,2,2,0,2,3,2,9,1,0,1,1,4,5.350500000000004,108.34750000000003
CHEMBL2443086,440.8490000000002,420.68900000000014,0.6580395637804133,0.5725963173375077,-0.48528104217293055,0.5725963173375077,0.48528104217293055,0,2,2,2,0,2,3,1,9,2,0,1,1,4,5.6303000000000045,106.08270000000003
CHEMBL2443085,469.3010000000002,449.1410000000002,0.5688092016909366,0.41591206460675095,-0.4856612695398587,0.4856612695398587,0.41591206460675095,0,2,2,2,0,2,2,1,8,1,0,1,1,4,5.859600000000004,107.09170000000006
